Timestamp(lunch),Timestamp(dinner)
2024/11/1 13:38,
2024/11/1 13:38,
2024/11/1 13:39,
2024/11/1 13:41,
2024/11/1 13:41,
2024/11/1 13:41,
2024/11/1 13:41,
2024/11/1 13:42,
2024/11/1 13:43,
2024/11/1 13:43,
2024/11/1 13:43,
2024/11/1 13:44,
2024/11/1 13:45,
2024/11/1 13:46,
2024/11/1 13:47,
2024/11/1 13:47,
2024/11/1 13:48,
2024/11/1 13:48,
2024/11/1 13:48,
2024/11/1 13:48,
2024/11/1 13:49,
2024/11/1 13:53,
2024/11/1 13:54,
2024/11/1 13:54,
2024/11/1 13:54,
2024/11/1 13:54,
2024/11/1 13:54,
2024/11/1 13:56,
2024/11/1 13:57,
2024/11/1 13:57,
2024/11/1 13:57,
2024/11/1 13:58,
2024/11/1 13:58,
2024/11/1 13:58,
2024/11/1 13:59,
2024/11/1 13:59,
2024/11/1 13:59,
